,vid_id,duration,total_frame,fps
143,0g6aBQErARc,100.658333,3017,30.0
144,glMSNp9aAec,171.5258,5141,29.97002997002997
145,5ErPb9BLe7A,45.696867,1370,29.97002997002997
146,Gx0ON1f7J44,111.455,3340,29.970209253077783
147,MbaDNv1QbKg,180.186667,4500,25.0
148,K4qyDXm0VGk,198.761667,5954,29.97002997002997
149,zKQM3_b8Q7Q,193.1668,4829,25.0
150,38YgOHxwoF8,174.219311,4179,23.976023976023974
151,sgbeR2a6MBg,192.1219,4803,25.0
152,sHyijcO2o3g,65.712467,1969,29.97002997002997
153,VOLL0u6QwUU,85.31,2555,30.0
154,NQRlx4Wb18E,74.628333,2235,29.970230911577765
155,0oVDzAhR1dE,146.58756699999998,4398,30.0
156,i-ocC8Xj050,137.624667,4125,29.97013884347959
157,pvPFOLx9uXk,199.180767,5969,29.97002997002997
158,e22CuUfl6WY,177.261133,5312,29.97002997002997
159,hUTvqHNX6SI,199.4594,4782,23.976174240904893
160,XIEKGnGUv7I,166.185,4979,29.970144222666317
161,zKwnGRiKvPU,61.416778,1535,25.0
162,rRiDl-aU6mw,152.973056,3824,25.0
163,JxxcrwkS70w,186.618767,4474,23.97616317081275
164,mBxAhzYwM8s,144.404889,3610,25.0
165,VIv9DrMZKEk,170.03972199999998,5095,29.97002997002997
166,uT1mA0-mtOc,160.17,4798,29.970079891063317
167,UHZeQVolLag,89.443256,2683,30.0
168,EJQJdYqbNQY,54.195367000000005,1624,29.97002997002997
169,LcvtAU4Ey2w,148.166522,3552,23.976023976023974
170,Nz9bLFj__fM,374.050244,11210,29.97002997002997
171,Qn8BGGsDW8I,145.44833300000002,4356,29.97002997002997
172,0b6joFdBwUw,134.23333300000002,4028,30.007449714427608
173,zVq6gQIgPzE,188.429922,4522,24.0
174,mrgg3Bz7S1E,225.0,6744,29.974474583698964
175,izw5iYB4WAE,160.333333,4803,29.970235680991397
176,GgL7zGtbGHk,198.065,2970,15.0
177,Eq3jZeo3jqI,231.083333,6911,29.97002997002997
178,KNSlBfwtkgE,77.53142199999999,2324,29.97002997002997
179,13JzLEw3ZhY,82.45405600000001,2471,29.97002997002997
180,eHpur6GLer4,83.127433,2491,29.970162182973194
181,7JAzoTzCvkE,217.68706699999998,6525,29.97002997002997
182,FTJlDy20RNs,149.21,4469,29.97002997002997
183,c4sdaSQF4HM,162.005622,4855,29.97002997002997
184,DNaR6gR9Txc,213.738333,6408,30.004635547626737
185,e9DT2uKJkHU,111.17713300000001,2666,23.97601079909744
186,L5zAUY75adU,31.370156,940,29.97002997002997
187,h-z_-6KeJVM,204.521356,6129,29.97002997002997
188,i-jzfJkCGzA,205.334056,4923,23.976024300380026
189,OPJ8od5-9k0,139.90022199999999,3497,25.0
190,wYXFlOTvieI,151.788333,3793,25.0
191,5bjExCVDvBI,144.35845600000002,3461,23.976025360136852
192,dyiF2sbtqgg,111.804078,2795,25.0
193,5ioZYvpSk-w,219.66,6583,29.969998133419534
194,55WzTSED5SI,115.194189,3452,29.97002997002997
195,3r7Vcs3z4pI,230.20262200000002,6907,30.0
196,B440VyK1rrk,88.537678,2653,29.97002997002997
197,wLfLFZq4OLg,174.451511,5233,30.00005732860181
198,BtBMa1hT7oI,207.052333,5176,25.0
199,TST-Y_P_auw,233.475,5835,25.0
200,uuXigStwJUM,237.168611,5929,25.0
201,crqL5clEv0I,170.225478,4081,23.976023976023974
202,7O7Z9JYUURA,57.817678,1445,25.0
203,uJZPlX5MHlI,54.799089,1641,29.952360961541967
204,AJitwtxoPig,90.325,2708,30.0
205,g6G2J1yxr5E,165.208333,4956,30.0
206,0yWx7c5zkB8,79.644444,1992,25.0
207,IMaC-47gtc4,181.346667,5441,30.005514705882355
208,5bzDak3OmsE,76.649067,2300,30.0
209,hF6Rk5b3y00,229.064844,6866,29.97009974028241
210,lCskYmtq2wg,162.4,4865,29.970183825341287
211,SeOyYK-sW2E,178.584667,5357,30.000112003404908
212,QEjTNvMZet0,91.136667,2731,29.98100800298603
213,t_wFv2aQlGQ,179.62956699999998,5383,29.97015789590896
214,5_-8QHzXU94,83.824033,2512,29.97002997002997
215,nUEAE2Yp0LQ,229.668567,6883,29.97002997002997
216,Xymj1WdLtCk,94.225,2353,25.0
217,ubRsfnqiORg,67.546667,2025,30.0
218,dvHiIfntqRA,88.700222,2658,29.97002997002997
219,liHUSvN3xT8,235.821856,7067,29.97005962629664
220,39MXmY0bBFA,47.925978,1149,23.97646175034431
221,qbkxVEUxXB0,137.066667,4106,29.97002997002997
222,JcvfuLcwdsw,358.864389,10755,29.96998821264062
223,cy77XxQ5D7A,68.5453,2056,30.0
224,u9rJLBnojtY,145.867744,3499,23.976023976023974
225,IDQwjVDWwVI,234.382222,7024,29.97008964572657
226,aSItLD6IU0Q,155.945211,3922,25.15299660422432
227,M8C-ZMaZxvU,149.164978,4470,29.97002997002997
228,_GqSqLtMX20,96.64144399999999,2417,25.0
229,HmaZw8PWKhY,59.30375600000001,1777,29.97002997002997
230,SqoBwNrFzWc,83.870467,2513,29.97018485390579
231,lEz6XEBywiQ,238.60824399999998,5965,25.0
232,pe-UkTLhiTg,165.76666699999998,4966,29.97002997002997
233,JR2aaVDrJ-Q,188.661667,5650,29.97002997002997
234,UvIjjBQ7SQ0,225.512189,6758,29.970021109396342
235,mFsYjGF70Y8,234.846611,5872,25.0
236,doh-kACk-HE,130.705122,3921,30.0
237,WGXVRnfFsnk,100.170878,2504,25.0
238,vLeBbB_bN_U,216.804711,6498,29.97002997002997
239,7-n7wAlW4KU,114.033189,3417,29.97002997002997
240,Xdx1igUvmlU,119.001667,2975,25.0
241,9-vDEaf6V9I,34.55,1037,30.02895752895753
242,5ii6_a8_h-c,134.86148899999998,3371,25.0
243,KW3Kaq60-Lw,202.152922,6064,30.0000494723771
244,Xy-SiiA3VNY,122.995,3688,30.0
245,KoXHwJjq2X4,115.496044,3461,29.97002997002997
246,2Ziy4XqdXJw,73.165,2192,30.0
247,MPi2GqJg5QM,128.68,3217,25.0
248,OcgoV8T9MIo,91.833333,2749,29.970019078768054
249,yaVmqSlFYoQ,34.341667,824,24.0
250,856b6YgT7v8,87.028389,2608,29.97002997002997
251,NY95x-2-19M,221.93632200000002,6650,29.970074992789154
252,8LH6kNrqvAg,237.609789,5940,25.0
253,jGAX3a7qBKE,237.563333,7007,29.519000000000002
254,Bu6lkCzamfQ,211.394467,6335,29.970006339354143
255,GAh9lQmaEvI,134.582856,4037,30.00014862595307
256,Bdyy85oAOAw,144.101667,4320,30.0002083347801
257,Pw1RNJ2xAXw,157.941667,4733,29.97002997002997
258,jxgBKFK0368,215.016778,6444,29.97002997002997
259,aTF8X6NK9nc,74.837911,1794,23.976025756185532
260,vM5iE7GPUS8,178.97833300000002,5362,29.97002997002997
261,Gc6MDFINys4,106.48671100000001,2662,25.0
262,8c-eU4zDzN4,133.258333,3197,24.000060056453066
263,NQI_zo2bbOM,158.243333,4729,29.97002997002997
264,Vp3CO9_vKOI,108.181767,3242,29.97002997002997
265,mz0CrjXWo1Y,70.913733,1700,23.976023976023974
266,Qr-KBk_5Pys,141.13,4228,29.970086621205894
267,Q-gctT1W2ss,212.345,1759,8.291029756265408
268,rXrVqhdt-9g,154.38833300000002,3696,23.975984228784398
269,th2wZ0W8ulA,163.1434,3916,24.0
270,55N_FfVbiYA,170.781667,5119,29.975885778933844
271,078em8eJh04,147.538333,4420,29.97002997002997
272,3XVazimL47I,218.03536699999998,6534,29.97002997002997
273,0Lyg-eVSoAM,190.682267,4767,25.0
274,nfuoDFs2VJI,208.258333,5207,25.00480215136381
275,7U6GGGRJPs4,112.384578,3368,29.97002997002997
276,NcCnbsultaI,151.138678,4529,29.97015557481951
277,Rvi9N3tEsJE,106.02231100000002,2650,25.0
278,Mk9lciiwkqQ,111.479,3341,29.97002997002997
279,sm2JO4v20tI,209.75,5037,24.0
280,WB8I4HZArXU,422.85858899999994,10571,25.0
281,z5trcVcik0A,52.568332999999996,1311,25.0
282,H5y3QV179Do,106.765,2667,25.0
283,SI900EHF7JI,214.993333,6441,29.974683701391772
284,HrPozvZuCfo,176.076667,5274,29.97002997002997
285,jdyDtP2cjuU,154.87708899999998,4641,29.97002997002997
286,nW46FnVJSuU,161.610878,4848,30.0
287,MtB0wBkwHWQ,157.708333,4728,30.00609260763607
288,JaLZIAYOZu0,142.918811,3430,24.000111953875003
289,OU--jEmTQLU,228.53078900000003,5479,23.976024267464894
290,ssVyZ_uOmpQ,143.313556,4296,29.970071785856298
291,5XWJIhX_KTM,198.228744,5937,29.95200213099641
292,TUF1Onz9RKQ,171.4097,5137,29.970129051830764
293,cJXddb_VSY4,193.1668,5795,30.00010353788969
294,w2_Nzl0eZjc,229.297044,6872,29.97012582044964
295,WUFaptJK0d0,233.84815600000002,7015,30.0
296,R3mwz7TmpDg,180.186844,4320,23.97615704382864
297,uCFGae94FEQ,163.422033,3917,23.976103470016103
298,laWspPTkepg,123.088978,3077,25.0
299,VZzyUk-HfN0,191.33166699999998,5730,29.97002997002997
300,PMvaOpQuCwY,83.10421099999999,2490,29.97002997002997
301,KFksbO7-XoI,119.93105600000001,3595,29.970071611381126
302,1_UBfkLCbu0,170.573778,4264,25.0
303,Ut-iuaWr374,195.697778,4692,23.976085234676408
304,rt3SzABuQLs,179.165167,5370,29.97002997002997
305,0rjV6GiJelQ,126.68806699999999,3037,23.97602555337488
306,uavCHN_k0Lk,87.330244,2617,29.97002997002997
307,w2fp5lp4OFk,116.4,3487,29.97002997002997
308,QYBdNoatWbc,71.285256,2136,29.97002997002997
309,0mEbl8CwRUI,110.016144,3231,29.370003872368198
310,ULqvEGBshI8,172.640356,5174,29.970226717176985
311,2GChi08z2RA,89.303944,2143,24.00017918939199
312,NTCkp9PYZgc,198.94833300000002,5952,30.0
313,qZdekrHck8w,171.014956,4105,24.0
314,DAzqnAlEoW4,158.174322,4745,30.0
315,J2KkDFXEEJ4,45.603989,1140,25.0
316,9RhoGtRWE4g,41.076089,1231,29.97029751180796
317,oUMeeLODEY8,23.498333,586,25.0
318,Z1GT5yFZ3Dc,236.44833300000002,7081,29.97007648062166
319,6jtW0hPAnD0,170.225478,4081,23.976123752283932
320,a4fD3zCnEoM,194.42,4860,25.0
321,hL9QMrKRAfY,192.493422,4812,25.0
322,C-W0LnTxosg,82.31473299999999,2469,30.0
323,8v4otx7s-Cg,161.9824,4049,25.0
324,fwkZKkfDYG8,95.41,2859,29.97002997002997
325,VZbuSLEHaD8,164.39756699999998,4927,29.97013327493811
326,OA0wypsY5Xs,160.287344,4815,30.041740237214324
327,AymKGWam5JA,166.60316699999998,4993,29.97002997002997
328,xIO7_iDjDBs,185.666667,5563,29.97002997002997
329,IUEH3lf-quU,198.275,5943,29.97507373138474
330,EmmZ_r3-gTs,124.876667,3739,29.97002997002997
331,Pjftlp7-c0I,185.411333,4635,25.0
332,XFKHU7xZvZU,113.126667,2824,25.0
333,t8YWYyUUmfM,110.573333,3312,29.970138449009138
334,JIm62tXmBvc,216.06167799999997,6475,29.970053089808324
335,jcosRKjgGR8,208.608067,6252,29.97002997002997
336,bCTFRtP_hsE,127.477544,3057,23.983591468072486
337,9eR7x93WqA8,119.838178,3591,29.97002997002997
338,4aWaHZZMtr4,133.305,3991,29.97002997002997
339,bA3S2JmfxWk,172.152733,5164,30.00005809461289
340,MCvrxJgy8r0,235.98438900000002,7072,29.97002997002997
341,o13TeWein-8,186.03799999999998,5576,29.975405760159127
342,wdE5PCubjDE,139.226667,4168,29.97002997002997
343,zMkDwx4HZu8,79.73666700000001,2384,29.97002997002997
344,d0Fz9Qu02Pc,203.035,5058,25.0
345,5-_i88r98XA,81.455,2036,25.0
346,n-boXxOmPqA,103.768333,3108,29.969914371673227
347,I6D6eaL6SOc,170.271922,5103,29.97022358738232
348,Sm35_yCU4ks,103.909289,3114,29.97002997002997
349,Li-cOP8J-g8,89.3736,2678,29.97002997002997
350,YM__DWPxxXk,174.265756,4178,23.976218896336427
351,KCJmH2lSYfA,154.69133300000001,3811,24.63796224463408
352,zTusZcN2nHg,69.404444,1735,25.0
353,pw89Ed5AdLo,62.41523299999999,1872,30.0
354,I4y3-gIG5qk,35.944,1077,30.027881040892197
355,bCBXzFXp4xw,51.455,1543,30.0
356,r16JuthQzxI,197.416044,5923,30.00005065009396
357,1y2geWcqvw8,95.108333,2376,25.0
358,LebQFI7RSDc,217.199456,6510,29.97002997002997
359,AYOxcIed5HE,224.95333300000001,5392,23.975991992587836
360,kaNwPIzDlok,97.57024399999999,2924,29.97002997002997
361,gcOsYzRUeE0,159.033467,4766,29.97002997002997
362,ZPbSLAW6rY8,135.976044,3399,25.0
363,aGrnF98pSv4,178.51501100000002,5355,30.0
364,Aao-7h3-Ueo,35.898044,897,25.0
365,8Xx39fNNRAk,230.04008900000002,5750,25.0
366,2LQSEDNvbFU,49.481667,1183,23.916
367,3L502jDHMfI,72.980311,1825,25.0
368,qunNmxG_tVw,192.888156,4822,25.0
369,ndqMyI8mxnA,126.641622,3795,29.97002997002997
370,PZkZniNQmb0,130.6819,3916,29.970228756419182
371,V9tkptY0y3s,198.298333,4754,23.97602464779715
372,oKh4B5ulijY,153.4839,4604,30.00013032202573
373,QLJlDrct25I,91.3473,2738,29.97002997002997
374,dTEkRjB4qbg,211.046167,5276,25.0
375,uCQuDrIj3QA,182.021222,5455,29.97002997002997
376,DdY5QJbLI9U,109.69,2824,25.87668257997123
377,pGkg8sFpBqI,106.323333,3185,29.97002997002997
378,Q9-UnYKV0CE,25.913332999999998,775,29.97002997002997
379,wtEQ0vsNaFo,182.973233,5169,28.251150486975718
380,DbVhzmLVtdQ,165.00098899999998,4946,29.970126824657182
381,PBR6B8CCUDI,85.00824399999999,2549,29.97025314223231
382,rmltQaFGYto,198.576667,5952,29.97506610344789
383,9ZeVS3UmDOw,120.905,3622,29.97002997002997
384,VMeuA5a5aoQ,154.087611,4618,29.97002997002997
385,8TWEsaM0VjA,206.773333,6197,29.970063789759784
386,gd9I_A46R0Q,168.669744,5055,29.97002997002997
387,gSEhsITjvnY,157.593822,4699,29.819206386475702
388,zme1CQaUGus,116.51772199999999,3492,29.970132857289986
389,Tuoiri6tLMs,120.511556,3616,30.000082964831208
390,dMMonSQAKxI,167.368333,5021,30.0
391,Tc3q2dGa4lI,78.598333,2354,29.97002997002997
392,459aGGQlvmc,347.324078,10409,29.970084621076666
393,FGGEJaRuR8I,51.060678,1530,29.97002997002997
394,nje-Fv6le6Q,135.209789,4052,29.97002997002997
395,ZrHWIj4Vtms,238.171267,7138,29.97002997002997
396,gVTs6Zf27HE,144.613867,2978,25.0
397,5H7rd1v7Yrk,94.203356,2823,29.97002997002997
398,kBzqINGJv28,422.81214400000005,12261,29.0
399,7HAKo9I_GIw,30.441356,761,25.0
400,B9hdVJVxT2w,54.729422,1368,25.0
401,VHatGKq_NNE,146.308333,4384,29.97002997002997
402,zoNd5jugaVY,143.731511,3593,25.0
403,81kAJGWjuSI,135.418767,4058,29.97002997002997
404,VS4IdFamao4,235.38,7062,30.00424868998725
405,cuzAFlTCrkE,135.14013300000002,4050,29.97002997002997
406,pESV6xLJNkA,158.963333,3974,25.0
407,cwLpF3FxZdA,141.92,3405,24.0
408,vMOX-QL0Z1s,125.132333,3750,29.97002997002997
409,cEYowE_xYAA,158.056667,3950,25.0
410,Bq-J5WHOnbI,33.551667,1005,29.970476843706198
411,4tyISpv1wXg,191.054,5729,30.0
412,4e7B_fxLUcs,198.87891100000002,4768,23.97606416413145
413,a5g5NilhOUc,40.053333,1201,29.995004995004997
414,GfZQnMK4Bgg,126.827389,3802,29.97
415,ZGBnn-rZOng,530.715278,15906,29.97002997002997
416,ln89tFgHSZc,176.79673300000002,5298,29.97002997002997
417,Gk7ZkzcO7ts,149.118333,4467,29.97002997002997
418,kWBqCcRrsQA,165.465389,4959,29.97002997002997
419,bCayAWzEqns,173.196667,5189,29.97002997002997
420,2JZ2o8fK18g,99.660044,2492,25.0
421,u9lVJKs9Moc,22.591667,676,30.0
422,rsgwlgtFQpM,229.27382200000002,6871,29.97002997002997
423,Ep5BbFJsJTU,172.733233,5182,30.0
424,vMp_MuT3hXw,192.7024,4819,25.0
425,KDsQRGMj5N8,60.533333,1800,29.97002997002997
426,DidP2c8UbvU,190.868022,5720,29.970082312935862
427,XYeAGwXeeLM,48.134956,1442,29.970486760610214
428,mX8e0cUBpaI,80.36425600000001,2009,25.0
429,8SWBWxqXulE,6.523333,192,30.0
430,A05BVLYfgMM,142.291878,4264,29.97002997002997
431,t3fElEDC-74,139.923444,4197,30.0
432,tZ7aXDhKHPc,32.855,984,30.0
433,Dain-lD2Gv0,168.9716,4051,23.976024370199447
434,ZXn0r1BSdSM,117.70166699999999,2939,25.0
435,mNwAm62udzk,179.28126699999999,5373,29.97002997002997
436,eSJZiuV86-k,156.73333300000002,3917,25.0
437,NO_W38CRQf8,206.56471100000002,5164,25.0
438,oc4D3_KxKyU,198.08942199999998,4749,23.976023639783765
439,zlxGJFxlJ4k,61.231010999999995,1835,29.970437878713643
440,KxX40QIS1U4,174.47473300000001,5229,29.97008150211493
441,o1qvEy1oljY,37.477,1124,30.0
442,5nHBRoMfdbU,217.756667,6531,30.00441038646011
443,w14TFAeelTM,103.375233,2479,23.976023976023974
444,LiOVkI_j1wY,167.880267,5031,29.97002997002997
445,Q1ZOstti8Tg,178.793644,5358,29.97002997002997
446,tQ88YDPqYok,216.501667,6493,30.0
447,Uj_JzLCYY2Y,169.14666699999998,5073,30.0
448,2yeOGX_3eJI,140.294956,3367,24.0
449,L4U1kyi90gE,143.290333,4294,29.97002997002997
450,8_-nQFpNAl4,222.93477799999997,6681,29.970124079274363
451,ghcEsb5C6-A,217.385,6515,30.000092095447727
452,wOmIYNIeaSY,145.147933,3480,23.976189163864852
453,O8DmdIkKJHU,230.34194399999998,6903,29.97004298180871
454,LHRxEQ3cGtU,111.06103300000001,3328,29.97002997002997
455,5PIPcvLnZjw,154.9,4642,29.97002997002997
456,vS3kGzgUZmY,65.48,1962,30.0
457,UEPViPYjCLg,173.17441100000002,4329,25.0
458,34h20LTZBfw,152.5551,4573,29.97002997002997
459,V5eNQrh2u9Q,214.877456,5157,24.0
460,mqodLPEkhtE,217.060133,5204,23.976023976023974
461,3Xh3SiKTal4,63.505,1586,25.0
462,z2ypKpzJfP0,223.863578,6709,29.97
463,eD6NEcqcCyc,158.89414399999998,4762,29.97002997002997
464,JyuFEroKnno,209.885167,6290,29.97007756961253
465,fP8zX6UKsRA,52.221678000000004,1254,24.018847325173823
466,u_A6r3t9EuM,105.32571100000001,2633,25.0
467,DA6HxZUH7VQ,69.40333299999999,1736,25.0
468,wzjo6y_wlVA,154.737778,4637,29.97007516755967
469,t-eRoghcGMk,97.454144,2921,29.97002997002997
470,S-GYPJA2cf0,70.008156,1678,23.97602587924796
471,Q_UIpMMSiKg,84.265,2526,29.981899288829986
472,CsUBBTo3tM0,88.537678,2653,29.97002997002997
473,WFlRkFw7K8U,216.897589,6290,29.00007376807318
474,IslJx3xizEE,190.171422,5700,29.97507336004796
475,Sp8Xzh9LIzk,60.186122,1447,24.04438656904162
476,Vad5fSN39nE,139.18,3479,25.0
477,oW5j2Nol7RY,48.251056,1447,29.97038172365941
478,7GG0r3QgBB4,112.77933300000001,3380,29.97011855043936
479,shuDT4KGZX0,132.609156,3315,25.0
480,9opMxKuitKo,231.13,5777,25.0
481,iO22bh67MqU,165.744033,4967,29.97002997002997
